hotel,is_canceled,arrival_date_year,arrival_date_month,adults,children,babies,country,reserved_room_type,assigned_room_type,reservation_status,reservation_status_date,room_status,guest_type
City Hotel,0,2016,October,2,0,0,PRT,A,A,Check-Out,10/22/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,NLD,A,A,Check-Out,10/22/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,BRA,A,E,Check-Out,10/22/2016,Un-Desired,Couple
City Hotel,0,2016,October,2,0,0,NLD,A,A,Check-Out,10/22/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,TUR,A,A,Check-Out,10/22/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/22/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/22/2016,Desired,Couple
City Hotel,0,2017,January,1,0,0,FRA,A,A,Check-Out,1/22/2017,Desired,Single
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/22/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,ROU,A,A,Check-Out,10/22/2016,Desired,Single
City Hotel,0,2016,October,3,0,0,RUS,D,D,Check-Out,10/22/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,FRA,A,D,Check-Out,10/22/2016,Un-Desired,Couple
City Hotel,0,2016,October,2,0,0,HUN,A,A,Check-Out,10/22/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/22/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/22/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,BEL,A,A,Check-Out,10/22/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,D,D,Check-Out,10/22/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,PRT,A,A,Check-Out,10/22/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,ITA,A,A,Check-Out,10/22/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,PRT,A,A,Check-Out,10/22/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,PRT,A,A,Check-Out,10/22/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,USA,A,A,Check-Out,10/22/2016,Desired,Couple
City Hotel,0,2016,October,2,1,0,FRA,D,D,Check-Out,10/22/2016,Desired,Family
City Hotel,0,2016,October,3,0,0,CHE,D,D,Check-Out,10/22/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/22/2016,Desired,Couple
City Hotel,0,2016,October,2,2,0,RUS,F,F,Check-Out,10/22/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,RUS,B,B,Check-Out,10/22/2016,Desired,Couple
City Hotel,0,2016,October,0,2,0,RUS,B,B,Check-Out,10/22/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/22/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/22/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/22/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DNK,A,A,Check-Out,10/22/2016,Desired,Couple
City Hotel,0,2016,October,3,1,0,FRA,F,F,Check-Out,10/22/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/22/2016,Desired,Couple
City Hotel,0,2016,October,3,0,0,FRA,G,G,Check-Out,10/22/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/22/2016,Desired,Couple
City Hotel,0,2016,October,2,2,0,GBR,G,G,Check-Out,10/22/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,DEU,A,B,Check-Out,10/22/2016,Un-Desired,Couple
City Hotel,0,2016,October,3,0,0,NLD,D,D,Check-Out,10/26/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,IND,A,A,Check-Out,10/23/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,CN,D,D,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,CHE,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,CHE,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,0,2,0,IRL,B,B,Check-Out,10/23/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,DEU,B,B,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,CHE,A,A,Check-Out,10/23/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,POL,A,B,Check-Out,10/23/2016,Un-Desired,Single
City Hotel,0,2016,October,2,0,0,USA,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,BEL,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,PRT,A,A,Check-Out,10/23/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,SWE,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,GBR,D,D,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,SWE,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,USA,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,USA,A,A,Check-Out,10/23/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,DEU,D,D,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,D,D,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,ITA,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,GBR,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,3,0,0,FRA,F,F,Check-Out,10/23/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,3,0,0,FRA,A,A,Check-Out,10/23/2016,Desired,Family
City Hotel,0,2016,October,2,1,0,NLD,A,A,Check-Out,10/23/2016,Desired,Family
City Hotel,0,2016,October,2,1,0,PRT,A,E,Check-Out,10/23/2016,Un-Desired,Family
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,1,FRA,A,D,Check-Out,10/23/2016,Un-Desired,Family
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,HUN,D,D,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,HUN,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,1,0,DEU,A,A,Check-Out,10/23/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,CHE,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,PRT,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,PRT,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,BEL,D,D,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,BEL,D,D,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,BEL,D,D,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DZA,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,3,0,0,FRA,A,A,Check-Out,10/23/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,BRA,A,A,Check-Out,10/23/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,D,D,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,D,D,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,D,Check-Out,10/23/2016,Un-Desired,Couple
City Hotel,0,2016,October,2,0,0,GBR,D,D,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,GBR,D,D,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,NLD,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,3,0,0,GBR,D,D,Check-Out,10/23/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,PRT,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,PRT,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,ESP,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,PRT,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,GBR,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,GBR,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,FRA,A,A,Check-Out,10/23/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,1,0,FRA,A,A,Check-Out,10/23/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,PRT,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,ITA,A,A,Check-Out,10/23/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,GBR,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,2,0,SRB,F,F,Check-Out,10/23/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,GBR,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,USA,A,A,Check-Out,10/23/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,PRT,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,ITA,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/23/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,NZL,A,D,Check-Out,10/24/2016,Un-Desired,Couple
City Hotel,0,2016,October,2,0,0,USA,A,A,Check-Out,10/24/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,USA,A,A,Check-Out,10/24/2016,Desired,Couple
City Hotel,0,2016,October,3,0,0,IRL,D,D,Check-Out,10/24/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,IRL,A,A,Check-Out,10/24/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,D,D,Check-Out,10/24/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,CN,D,D,Check-Out,10/24/2016,Desired,Couple
City Hotel,0,2016,October,3,0,0,CN,D,D,Check-Out,10/24/2016,Desired,Family
City Hotel,0,2016,October,1,0,0,PRT,A,D,Check-Out,10/24/2016,Un-Desired,Single
City Hotel,0,2016,October,2,0,0,CN,D,D,Check-Out,10/24/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,CN,D,D,Check-Out,10/24/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,ESP,A,D,Check-Out,10/24/2016,Un-Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,D,D,Check-Out,10/24/2016,Desired,Couple
City Hotel,0,2016,October,2,2,0,GBR,G,G,Check-Out,10/24/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,CHE,A,A,Check-Out,10/24/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,CHE,A,A,Check-Out,10/24/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,D,D,Check-Out,10/24/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/24/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/24/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/24/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/24/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,D,D,Check-Out,10/24/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,PRT,A,A,Check-Out,10/24/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,ESP,A,D,Check-Out,10/24/2016,Un-Desired,Couple
City Hotel,0,2016,October,2,0,0,BEL,D,D,Check-Out,10/24/2016,Desired,Couple
City Hotel,0,2016,October,3,0,0,BEL,D,D,Check-Out,10/24/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,DEU,D,D,Check-Out,10/24/2016,Desired,Couple
City Hotel,0,2016,October,3,0,0,ISR,D,D,Check-Out,10/24/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,PRT,D,D,Check-Out,10/24/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/24/2016,Desired,Couple
City Hotel,0,2016,October,3,0,0,FRA,F,F,Check-Out,10/24/2016,Desired,Family
City Hotel,0,2016,October,2,2,0,ESP,F,F,Check-Out,10/24/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,DEU,D,E,Check-Out,10/24/2016,Un-Desired,Couple
City Hotel,0,2016,October,2,0,0,GBR,A,A,Check-Out,10/24/2016,Desired,Couple
City Hotel,0,2016,October,3,0,0,FRA,D,D,Check-Out,10/24/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/24/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/24/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,D,D,Check-Out,10/24/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,PRT,A,D,Check-Out,10/24/2016,Un-Desired,Single
City Hotel,0,2016,October,2,0,0,RUS,D,D,Check-Out,10/24/2016,Desired,Couple
City Hotel,0,2016,October,2,1,0,NLD,F,F,Check-Out,10/24/2016,Desired,Family
City Hotel,0,2016,October,2,1,0,MYS,A,A,Check-Out,10/25/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,PRT,A,F,Check-Out,10/25/2016,Un-Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,1,0,GBR,A,A,Check-Out,10/25/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,DEU,A,D,Check-Out,10/25/2016,Un-Desired,Couple
City Hotel,0,2016,October,1,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,3,0,0,FRA,D,D,Check-Out,10/25/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,2,0,CHE,F,F,Check-Out,10/25/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,2,0,FRA,E,E,Check-Out,10/25/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,FRA,A,A,Check-Out,10/25/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Single
City Hotel,0,2016,October,1,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,ROU,D,D,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,DEU,A,D,Check-Out,10/25/2016,Un-Desired,Single
City Hotel,0,2016,October,1,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,3,0,0,FRA,D,D,Check-Out,10/25/2016,Desired,Family
City Hotel,0,2016,October,2,1,0,PRT,A,A,Check-Out,10/25/2016,Desired,Family
City Hotel,0,2016,October,1,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Single
City Hotel,0,2016,October,3,0,0,FRA,A,A,Check-Out,10/25/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,NLD,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,3,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,GBR,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,PRT,A,D,Check-Out,10/25/2016,Un-Desired,Single
City Hotel,0,2016,October,2,1,0,FRA,A,A,Check-Out,10/25/2016,Desired,Family
City Hotel,0,2016,October,1,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,D,D,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,DEU,A,A,Check-Out,10/25/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,PRT,D,D,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,AUT,A,A,Check-Out,10/25/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,PRT,A,D,Check-Out,10/25/2016,Un-Desired,Single
City Hotel,0,2016,October,1,0,0,PRT,A,D,Check-Out,10/25/2016,Un-Desired,Single
City Hotel,0,2016,October,1,0,0,PRT,A,D,Check-Out,10/25/2016,Un-Desired,Single
City Hotel,0,2016,October,2,0,0,PRT,A,D,Check-Out,10/25/2016,Un-Desired,Couple
City Hotel,0,2016,October,0,0,0,PRT,A,K,Check-Out,10/25/2016,Un-Desired,Family
City Hotel,0,2016,October,3,0,0,FRA,D,D,Check-Out,10/26/2016,Desired,Family
City Hotel,0,2016,October,2,1,0,GAB,A,A,Check-Out,10/26/2016,Desired,Family
City Hotel,0,2016,October,2,1,0,NOR,A,D,Check-Out,10/26/2016,Un-Desired,Family
City Hotel,0,2016,October,2,0,0,IRL,A,A,Check-Out,10/26/2016,Desired,Couple
City Hotel,0,2016,October,3,0,0,BRA,D,D,Check-Out,10/26/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,BRA,A,A,Check-Out,10/26/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,PRT,A,A,Check-Out,10/26/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,ESP,A,A,Check-Out,10/26/2016,Desired,Single
City Hotel,0,2016,October,1,0,0,ESP,A,A,Check-Out,10/26/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,FRA,A,D,Check-Out,10/26/2016,Un-Desired,Couple
City Hotel,0,2016,October,1,0,0,PRT,A,K,Check-Out,10/26/2016,Un-Desired,Single
City Hotel,0,2016,October,3,0,0,CHE,D,E,Check-Out,10/26/2016,Un-Desired,Family
City Hotel,0,2016,October,1,0,0,PRT,A,K,Check-Out,10/26/2016,Un-Desired,Single
City Hotel,0,2016,October,2,0,0,ESP,A,C,Check-Out,10/26/2016,Un-Desired,Couple
City Hotel,0,2016,October,2,0,0,ESP,A,D,Check-Out,10/26/2016,Un-Desired,Couple
City Hotel,0,2016,October,2,0,0,ESP,A,D,Check-Out,10/26/2016,Un-Desired,Couple
City Hotel,0,2016,October,2,0,0,GRC,A,A,Check-Out,10/26/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/26/2016,Desired,Couple
City Hotel,0,2016,October,1,0,0,FRA,A,A,Check-Out,10/26/2016,Desired,Single
City Hotel,0,2016,October,2,0,0,AUT,A,A,Check-Out,10/26/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/26/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,GBR,D,E,Check-Out,10/26/2016,Un-Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,10/26/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,GBR,A,A,Check-Out,10/26/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,GBR,A,A,Check-Out,10/26/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,GBR,A,A,Check-Out,10/26/2016,Desired,Couple
City Hotel,0,2016,October,2,1,0,FRA,A,A,Check-Out,10/26/2016,Desired,Family
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/26/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,DEU,A,D,Check-Out,10/26/2016,Un-Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,10/26/2016,Desired,Couple
City Hotel,0,2016,October,2,0,0,FRA,A,D,Check-Out,10/26/2016,Un-Desired,Couple
